code,regency_code,province_code,name
610101,6101,61,Sambas
610102,6101,61,"Teluk Keramat"
610103,6101,61,Jawai
610104,6101,61,Tebas
610105,6101,61,Pemangkat
610106,6101,61,Sejangkung
610107,6101,61,Selakau
610108,6101,61,Paloh
610109,6101,61,"Sajingan Besar"
610110,6101,61,Subah
610111,6101,61,Galing
610112,6101,61,Tekarang
610113,6101,61,Semparuk
610114,6101,61,Sajad
610115,6101,61,Sebawi
610116,6101,61,"Jawai Selatan"
610117,6101,61,Tangaran
610118,6101,61,Salatiga
610119,6101,61,"Selakau Timur"
610201,6102,61,"Mempawah Hilir"
610206,6102,61,Toho
610207,6102,61,"Sungai Pinyuh"
610208,6102,61,Siantan
610212,6102,61,"Sungai Kunyit"
610215,6102,61,Segedong
610216,6102,61,Anjongan
610217,6102,61,Sadaniang
610218,6102,61,"Mempawah Timur"
610301,6103,61,Kapuas
610302,6103,61,Mukok
610303,6103,61,Noyan
610304,6103,61,Jangkang
610305,6103,61,Bonti
610306,6103,61,Beduai
610307,6103,61,Sekayam
610308,6103,61,Kembayan
610309,6103,61,Parindu
610310,6103,61,"Tayan Hulu"
610311,6103,61,"Tayan Hilir"
610312,6103,61,Balai
610313,6103,61,Toba
610320,6103,61,Meliau
610321,6103,61,Entikong
610401,6104,61,"Matan Hilir Utara"
610402,6104,61,Marau
610403,6104,61,"Manis Mata"
610404,6104,61,Kendawangan
610405,6104,61,Sandai
610407,6104,61,"Sungai Laur"
610408,6104,61,"Simpang Hulu"
610411,6104,61,"Nanga Tayap"
610412,6104,61,"Matan Hilir Selatan"
610413,6104,61,"Tumbang Titi"
610414,6104,61,"Jelai Hulu"
610416,6104,61,"Delta Pawan"
610417,6104,61,"Muara Pawan"
610418,6104,61,"Benua Kayong"
610419,6104,61,"Hulu Sungai"
610420,6104,61,"Simpang Dua"
610421,6104,61,"Air Upas"
610422,6104,61,Singkup
610424,6104,61,Pemahan
610425,6104,61,"Sungai Melayu Rayak"
610501,6105,61,Sintang
610502,6105,61,Tempunak
610503,6105,61,Sepauk
610504,6105,61,"Ketungau Hilir"
610505,6105,61,"Ketungau Tengah"
610506,6105,61,"Ketungau Hulu"
610507,6105,61,Dedai
610508,6105,61,"Kayan Hilir"
610509,6105,61,"Kayan Hulu"
610514,6105,61,Serawai
610515,6105,61,Ambalau
610519,6105,61,"Kelam Permai"
610520,6105,61,"Sungai Tebelian"
610521,6105,61,"Binjai Hulu"
610601,6106,61,"Putussibau Utara"
610602,6106,61,Bika
610603,6106,61,"Embaloh Hilir"
610604,6106,61,"Embaloh Hulu"
610605,6106,61,"Bunut Hilir"
610606,6106,61,"Bunut Hulu"
610607,6106,61,Jongkong
610608,6106,61,"Hulu Gurung"
610609,6106,61,Selimbau
610610,6106,61,Semitau
610611,6106,61,Seberuang
610612,6106,61,"Batang Lupar"
610613,6106,61,Empanang
610614,6106,61,Badau
610615,6106,61,"Silat Hilir"
610616,6106,61,"Silat Hulu"
610617,6106,61,"Putussibau Selatan"
610618,6106,61,Kalis
610619,6106,61,"Boyan Tanjung"
610620,6106,61,Mentebah
