code,regency_code,province_code,name
351103,3511,35,Tlogosari
351104,3511,35,Sukosari
351105,3511,35,Pujer
351106,3511,35,Grujugan
351107,3511,35,Curahdami
351108,3511,35,Tenggarang
351109,3511,35,Wonosari
351110,3511,35,Tapen
351111,3511,35,Bondowoso
351112,3511,35,Wringin
351113,3511,35,Tegalampel
351114,3511,35,Klabang
351115,3511,35,Cermee
351116,3511,35,Prajekan
351117,3511,35,Pakem
351118,3511,35,Sumberwringin
351119,3511,35,Sempol
351120,3511,35,Binakal
351121,3511,35,"Taman Krocok"
351122,3511,35,Botolinggo
351123,3511,35,"Jambesari Darus Sholah"
351201,3512,35,Jatibanteng
351202,3512,35,Besuki
351203,3512,35,Suboh
351204,3512,35,Mlandingan
351205,3512,35,Kendit
351206,3512,35,Panarukan
351207,3512,35,Situbondo
351208,3512,35,Panji
351209,3512,35,Mangaran
351210,3512,35,Kapongan
351211,3512,35,Arjasa
351212,3512,35,Jangkar
351213,3512,35,Asembagus
351214,3512,35,Banyuputih
351215,3512,35,Sumbermalang
351216,3512,35,Banyuglugur
351217,3512,35,Bungatan
351301,3513,35,Sukapura
351302,3513,35,Sumber
351303,3513,35,Kuripan
351304,3513,35,Bantaran
351305,3513,35,Leces
351306,3513,35,Banyuanyar
351307,3513,35,Tiris
351308,3513,35,Krucil
351309,3513,35,Gading
351310,3513,35,Pakuniran
351311,3513,35,Kotaanyar
351312,3513,35,Paiton
351313,3513,35,Besuk
351314,3513,35,Kraksaan
351315,3513,35,Krejengan
351316,3513,35,Pejarakan
351317,3513,35,Maron
351318,3513,35,Gending
351319,3513,35,Dringu
351320,3513,35,Tegalsiwalan
351321,3513,35,Sumberasih
351322,3513,35,Wonomerto
351323,3513,35,Tongas
351324,3513,35,Lumbang
351401,3514,35,Purwodadi
351402,3514,35,Tutur
351403,3514,35,Puspo
351404,3514,35,Lumbang
351405,3514,35,Pasrepan
351406,3514,35,Kejayan
351407,3514,35,Wonorejo
351408,3514,35,Purwosari
351409,3514,35,Sukorejo
351410,3514,35,Prigen
351411,3514,35,Pandaan
351412,3514,35,Gempol
351413,3514,35,Beji
351414,3514,35,Bangil
351415,3514,35,Rembang
351416,3514,35,Kraton
351417,3514,35,Pohjentrek
351418,3514,35,Gondangwetan
351419,3514,35,Winongan
351420,3514,35,Grati
351421,3514,35,Nguling
351422,3514,35,Lekok
351423,3514,35,Rejoso
351424,3514,35,Tosari
351501,3515,35,Tarik
351502,3515,35,Prambon
351503,3515,35,Krembung
351504,3515,35,Porong
351505,3515,35,Jabon
351506,3515,35,Tanggulangin
351507,3515,35,Candi
351508,3515,35,Sidoarjo
351509,3515,35,Tulangan
351510,3515,35,Wonoayu
351511,3515,35,Krian
351512,3515,35,Balongbendo
351513,3515,35,Taman
351514,3515,35,Sukodono
351515,3515,35,Buduran
351516,3515,35,Gedangan
351517,3515,35,Sedati
351518,3515,35,Waru
351601,3516,35,Jatirejo
351602,3516,35,Gondang
351603,3516,35,Pacet
351604,3516,35,Trawas
351605,3516,35,Ngoro
351606,3516,35,Pungging
351607,3516,35,Kutorejo
351608,3516,35,Mojosari
351609,3516,35,Dlanggu
351610,3516,35,Bangsal
351611,3516,35,Puri
351612,3516,35,Trowulan
351613,3516,35,Sooko
351614,3516,35,Gedeg
351615,3516,35,Kemlagi
351616,3516,35,Jetis
351617,3516,35,Dawarblandong
351618,3516,35,Mojoanyar
351701,3517,35,Perak
351702,3517,35,Gudo
351703,3517,35,Ngoro
351704,3517,35,Bareng
351705,3517,35,Wonosalam
351706,3517,35,Mojoagung
351707,3517,35,Mojowarno
351708,3517,35,Diwek
351709,3517,35,Jombang
351710,3517,35,Peterongan
351711,3517,35,Sumobito
351712,3517,35,Kesamben
351713,3517,35,Tembelang
351714,3517,35,Ploso
351715,3517,35,Plandaan
351716,3517,35,Kabuh
351717,3517,35,Kudu
351718,3517,35,Bandarkedungmulyo
351719,3517,35,Jogoroto
351720,3517,35,Megaluh
351721,3517,35,Ngusikan
351801,3518,35,Sawahan
351802,3518,35,Ngetos
351803,3518,35,Berbek
351804,3518,35,Loceret
351805,3518,35,Pace
351806,3518,35,Prambon
351807,3518,35,Ngronggot
351808,3518,35,Kertosono
351809,3518,35,Patianrowo
351810,3518,35,Baron
351811,3518,35,Tanjunganom
351812,3518,35,Sukomoro
351813,3518,35,Nganjuk
351814,3518,35,Bagor
351815,3518,35,Wilangan
351816,3518,35,Rejoso
351817,3518,35,Gondang
351818,3518,35,Ngluyu
351819,3518,35,Lengkong
351820,3518,35,Jatikalen
351901,3519,35,"Kebon Sari"
351902,3519,35,Dolopo
351903,3519,35,Geger
351904,3519,35,Dagangan
351905,3519,35,Kare
351906,3519,35,Gemarang
351907,3519,35,Wungu
351908,3519,35,Madiun
351909,3519,35,Jiwan
351910,3519,35,Balerejo
351911,3519,35,Mejayan
351912,3519,35,Saradan
351913,3519,35,Pilangkenceng
351914,3519,35,Sawahan
351915,3519,35,Wonoasri
352001,3520,35,Poncol
352002,3520,35,Parang
352003,3520,35,Lembeyan
352004,3520,35,Takeran
352005,3520,35,Kawedanan
352006,3520,35,Magetan
352007,3520,35,Plaosan
352008,3520,35,Panekan
352009,3520,35,Sukomoro
352010,3520,35,Bendo
352011,3520,35,Maospati
352012,3520,35,Barat
352013,3520,35,Karangrejo
352014,3520,35,Karas
352015,3520,35,Kartoharjo
352016,3520,35,Ngariboyo
352017,3520,35,Nguntoronadi
352018,3520,35,Sidorejo
352101,3521,35,Sine
352102,3521,35,Ngrambe
352103,3521,35,Jogorogo
352104,3521,35,Kendal
352105,3521,35,Geneng
352106,3521,35,Kwadungan
352107,3521,35,Karangjati
352108,3521,35,Padas
352109,3521,35,Ngawi
352110,3521,35,Paron
352111,3521,35,Kedunggalar
352112,3521,35,Widodaren
352113,3521,35,Mantingan
352114,3521,35,Pangkur
352115,3521,35,Bringin
352116,3521,35,Pitu
352117,3521,35,Karanganyar
352118,3521,35,Gerih
352119,3521,35,Kasreman
352201,3522,35,Ngraho
352202,3522,35,Tambakrejo
352203,3522,35,Ngambon
352204,3522,35,Ngasem
352205,3522,35,Bubulan
352206,3522,35,Dander
352207,3522,35,Sugihwaras
352208,3522,35,Kedungadem
352209,3522,35,Kepohbaru
352210,3522,35,Baureno
352211,3522,35,Kanor
352212,3522,35,Sumberejo
352213,3522,35,Balen
352214,3522,35,Kapas
352215,3522,35,Bojonegoro
352216,3522,35,Kalitidu
352217,3522,35,Malo
352218,3522,35,Purwosari
352219,3522,35,Padangan
352220,3522,35,Kasiman
352221,3522,35,Temayang
352222,3522,35,Margomulyo
352223,3522,35,Trucuk
352224,3522,35,Sukosewu
352225,3522,35,Kedewan
352226,3522,35,Gondang
352227,3522,35,Sekar
352228,3522,35,Gayam
352301,3523,35,Kenduruan
352302,3523,35,Jatirogo
352303,3523,35,Bangilan
352304,3523,35,Bancar
352305,3523,35,Senori
352306,3523,35,Tambakboyo
352307,3523,35,Singgahan
352308,3523,35,Kerek
352309,3523,35,Parengan
352310,3523,35,Montong
352311,3523,35,Soko
352312,3523,35,Jenu
352313,3523,35,Merakurak
352314,3523,35,Rengel
352315,3523,35,Semanding
352316,3523,35,Tuban
352317,3523,35,Plumpang
352318,3523,35,Palang
352319,3523,35,Widang
352320,3523,35,Grabagan
352401,3524,35,Sukorame
352402,3524,35,Bluluk
352403,3524,35,Modo
352404,3524,35,Ngimbang
352405,3524,35,Babat
352406,3524,35,Kedungpring
352407,3524,35,Brondong
352408,3524,35,Laren
352409,3524,35,Sekaran
352410,3524,35,Maduran
352411,3524,35,Sambeng
352412,3524,35,Sugio
352413,3524,35,Pucuk
352414,3524,35,Paciran
352415,3524,35,Solokuro
352416,3524,35,Mantup
352417,3524,35,Sukodadi
352418,3524,35,Karanggeneng
352419,3524,35,Kembangbahu
352420,3524,35,Kalitengah
352421,3524,35,Turi
352422,3524,35,Lamongan
352423,3524,35,Tikung
352424,3524,35,Karangbinangun
352425,3524,35,Deket
352426,3524,35,Glagah
352427,3524,35,Sarirejo
352501,3525,35,Dukun
352502,3525,35,Balongpanggang
352503,3525,35,Panceng
352504,3525,35,Benjeng
352505,3525,35,Duduksampeyan
352506,3525,35,Wringinanom
352507,3525,35,Ujungpangkah
352508,3525,35,Kedamean
352509,3525,35,Sidayu
352510,3525,35,Manyar
352511,3525,35,Cerme
352512,3525,35,Bungah
352513,3525,35,Menganti
352514,3525,35,Kebomas
352515,3525,35,Driyorejo
352516,3525,35,Gresik
352517,3525,35,Sangkapura
352518,3525,35,Tambak
352601,3526,35,Bangkalan
352602,3526,35,Socah
352603,3526,35,Burneh
352604,3526,35,Kamal
352605,3526,35,Arosbaya
352606,3526,35,Geger
352607,3526,35,Klampis
352608,3526,35,Sepulu
352609,3526,35,"Tanjung Bumi"
352610,3526,35,Kokop
352611,3526,35,Kwanyar
352612,3526,35,Labang
352613,3526,35,"Tanah Merah"
352614,3526,35,Tragah
352615,3526,35,Blega
352616,3526,35,Modung
352617,3526,35,Konang
352618,3526,35,Galis
352701,3527,35,Sreseh
352702,3527,35,Torjun
352703,3527,35,Sampang
352704,3527,35,Camplong
352705,3527,35,Omben
352706,3527,35,Kedungdung
352707,3527,35,Jrengik
352708,3527,35,Tambelangan
352709,3527,35,Banyuates
352710,3527,35,Robatal
352711,3527,35,Sokobanah
352712,3527,35,Ketapang
352713,3527,35,Pangarengan
352714,3527,35,Karangpenang
352801,3528,35,Tlanakan
352802,3528,35,Pademawu
352803,3528,35,Galis
352804,3528,35,Pamekasan
352805,3528,35,Proppo
352806,3528,35,Palenggaan
352807,3528,35,Pegantenan
352808,3528,35,Larangan
352809,3528,35,Pakong
352810,3528,35,Waru
352811,3528,35,Batumarmar
352812,3528,35,Kadur
352813,3528,35,Pasean
352901,3529,35,"Kota Sumenep"
352902,3529,35,Kalianget
352903,3529,35,Manding
352904,3529,35,Talango
352905,3529,35,Bluto
352906,3529,35,Saronggi
352907,3529,35,Lenteng
352908,3529,35,Giliginting
352909,3529,35,Guluk-Guluk
352910,3529,35,Ganding
352911,3529,35,Pragaan
352912,3529,35,Ambunten
352913,3529,35,Pasongsongan
352914,3529,35,Dasuk
352915,3529,35,Rubaru
352916,3529,35,"Batang Batang"
352917,3529,35,Batuputih
352918,3529,35,Dungkek
352919,3529,35,Gapura
352920,3529,35,Gayam
352921,3529,35,Nonggunong
352922,3529,35,Raas
352923,3529,35,Masalembu
352924,3529,35,Arjasa
352925,3529,35,Sapeken
352926,3529,35,Batuan
352927,3529,35,Kangayan
357101,3571,35,Mojoroto
357102,3571,35,Kota
357103,3571,35,Pesantren
357201,3572,35,Kepanjenkidul
357202,3572,35,Sukorejo
357203,3572,35,Sananwetan
357301,3573,35,Blimbing
357302,3573,35,Klojen
357303,3573,35,Kedungkandang
357304,3573,35,Sukun
357305,3573,35,Lowokwaru
357401,3574,35,Kademangan
357402,3574,35,Wonoasih
357403,3574,35,Mayangan
357404,3574,35,Kanigaran
357405,3574,35,Kedopok
357501,3575,35,Gadingrejo
357502,3575,35,Purworejo
357503,3575,35,"Bugul Kidul"
357504,3575,35,Panggungrejo
357601,3576,35,Prajuritkulon
357602,3576,35,Magersari
357603,3576,35,Kranggan
357701,3577,35,Kartoharjo
357702,3577,35,Manguharjo
357703,3577,35,Taman
357801,3578,35,"Karang Pilang"
357802,3578,35,Wonocolo
357803,3578,35,Rungkut
357804,3578,35,Wonokromo
357805,3578,35,Tegalsari
357806,3578,35,Sawahan
357807,3578,35,Genteng
357808,3578,35,Gubeng
357809,3578,35,Sukolilo
357810,3578,35,Tambaksari
357811,3578,35,Simokerto
357812,3578,35,"Pabean Cantian"
357813,3578,35,Bubutan
357814,3578,35,Tandes
357815,3578,35,Krembangan
357816,3578,35,Semampir
357817,3578,35,Kenjeran
357818,3578,35,Lakarsantri
357819,3578,35,Benowo
357820,3578,35,Wiyung
357821,3578,35,"Dukuh Pakis"
357822,3578,35,Gayungan
357823,3578,35,Jambangan
357824,3578,35,"Tenggilis Mejoyo"
357825,3578,35,"Gunung Anyar"
357826,3578,35,Mulyorejo
357827,3578,35,Sukomanunggal
357828,3578,35,"Asem Rowo"
357829,3578,35,Bulak
357830,3578,35,Pakal
357831,3578,35,Sambikerep
357901,3579,35,Batu
357902,3579,35,Bumiaji
357903,3579,35,Junrejo
